Rules:
r1: IF los = {[3.00,34.80)} THEN survival_status = {NaN}(p=115.0, n=0.0, P=575.0, N=0.0, weight=1.0)
r2: IF los = {[173.00,400.00]} THEN survival_status = {NaN}(p=116.0, n=0.0, P=575.0, N=0.0, weight=0.9999999999999991)
r3: IF race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} AND hercoc = {1} THEN survival_status = {NaN}(p=23.0, n=0.0, P=575.0, N=0.0, weight=0.9999967668878892)
r4: IF los = {[34.80,76.00)} AND beck = {[25.00,54.00]} THEN survival_status = {NaN}(p=25.0, n=0.0, P=575.0, N=0.0, weight=0.9999999994195593)
r5: IF los = {[34.80,76.00)} THEN survival_status = {NaN}(p=113.0, n=0.0, P=575.0, N=0.0, weight=0.999999973663174)
r6: IF site = {0} AND race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} THEN survival_status = {NaN}(p=47.0, n=0.0, P=575.0, N=0.0, weight=0.9999874615062867)
r7: IF treatment = {0} AND race = {0} AND ndrugtx = {[4.00,7.00)} THEN survival_status = {NaN}(p=55.0, n=0.0, P=575.0, N=0.0, weight=0.9999975986225292)
r8: IF treatment = {0} AND site = {0} AND race = {0} THEN survival_status = {NaN}(p=149.0, n=0.0, P=575.0, N=0.0, weight=0.9999969433819009)
r9: IF race = {0} AND ivhx = {3} THEN survival_status = {NaN}(p=204.0, n=0.0, P=575.0, N=0.0, weight=0.9999766730016857)
r10: IF site = {0} AND race = {1} THEN survival_status = {NaN}(p=110.0, n=0.0, P=575.0, N=0.0, weight=0.9992822990657941)
r11: IF ivhx = {1} THEN survival_status = {NaN}(p=223.0, n=0.0, P=575.0, N=0.0, weight=0.9989906678596646)
r12: IF race = {0} AND ndrugtx = {[7.00,40.00]} THEN survival_status = {NaN}(p=99.0, n=0.0, P=575.0, N=0.0, weight=0.9994916874904994)
r13: IF site = {0} AND race = {0} THEN survival_status = {NaN}(p=290.0, n=0.0, P=575.0, N=0.0, weight=0.9998836393103954)
r14: IF race = {0} THEN survival_status = {NaN}(p=430.0, n=0.0, P=575.0, N=0.0, weight=0.9935894644127649)
General information:
voting: true

Estimator:
time, entire-set, r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, 
540.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
541.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
542.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
543.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
544.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
545.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
546.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
547.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
548.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,0.0,0.11504424778761047,0.06382978723404256,0.036363636363636334,0.11409395973154376,0.11274509803921584,0.3090909090909093,0.26890628562742275,0.08080808080808077,0.14802354920100877,0.17429285223252497,
549.0, 0.1980894687791241, 0.09565217391304351,0.3706896551724141,0.04347826086956522,
