times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28
6298.0,0.7258092172183809,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.9055102040816332,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
6352.0,0.7258092172183809,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.9055102040816332,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
6507.0,0.7258092172183809,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.9055102040816332,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
6591.0,0.7258092172183809,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.9055102040816332,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
6777.0,0.6221221861871836,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
6943.0,0.6221221861871836,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
7023.0,0.6221221861871836,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
7057.0,0.6221221861871836,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.9297573435504468,0.96875,0.8922488038277513,0.9600000000000003,0.9545454545454544,0.9234672304439747,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.9405405405405406,0.9235382308845577
7185.0,0.41474812412478906,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.0,0.96875,0.8922488038277513,0.0,0.9545454545454544,0.46173361522198736,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.4702702702702703,0.9235382308845577
8711.0,0.41474812412478906,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.0,0.96875,0.8922488038277513,0.0,0.9545454545454544,0.46173361522198736,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.4702702702702703,0.9235382308845577
9108.0,0.41474812412478906,0.498286435786436,0.9761904761904763,0.9228395061728394,0.9028213166144204,0.8657094594594595,0.9047619047619045,0.679132653061225,0.9193548387096774,0.4468750000000001,0.8994708994708995,0.9444444444444446,0.39375,0.9340659340659341,0.8831325963812351,0.9228395061728394,0.0,0.96875,0.8922488038277513,0.0,0.9545454545454544,0.46173361522198736,0.4230371900826446,1.0,0.9216300940438867,0.9545454545454548,0.9321428571428574,0.95,0.4702702702702703,0.9235382308845577
