times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29
6007.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6132.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6135.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6161.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6232.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6240.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6249.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6255.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6281.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6295.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6298.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6352.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6507.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6591.0,0.7258092172183809,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.9055102040816332,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6777.0,0.6221221861871836,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
6943.0,0.6221221861871836,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
7023.0,0.6221221861871836,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
7057.0,0.6221221861871836,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.9234672304439747,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.8989993746091302,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.9297573435504468,0.9230769230769231,0.9523809523809522
7185.0,0.41474812412478906,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.46173361522198736,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.0,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.0,0.9230769230769231,0.9523809523809522
8711.0,0.41474812412478906,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.46173361522198736,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.0,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.0,0.9230769230769231,0.9523809523809522
9108.0,0.41474812412478906,0.498286435786436,0.9028213166144204,0.8657094594594595,1.0,0.9340659340659341,0.8831325963812351,0.9642857142857144,0.9444444444444446,0.9308641975308642,0.8873758865248234,0.9235382308845577,0.9047619047619045,0.46173361522198736,0.9545454545454544,0.95,0.9321428571428574,0.679132653061225,0.9228395061728394,0.8879567637331615,0.9197324414715718,0.9600000000000003,0.0,0.9545454545454548,0.8670636738433349,0.9761904761904763,0.8994708994708995,0.9228395061728394,0.0,0.9230769230769231,0.9523809523809522
